101,"The Technical Writer will provide comprehensive Information Technology (IT) and telecommunications documentation support to the Department of Justice (DOJ), Bureau of Alcohol, Tobacco, Firearms, and Explosives (ATF).
Responsibilities
The Technical Writer will support the full lifecycle of ATF’s IT and telecommunications technical documentation:
• Analyze technological products and tools, and effectively communicate their use and functionality
• Consult with stakeholders regarding product usage, tools and templates, and process design
• Clearly depict complex project ideas, business requirements, and business processes
• Maintain quality control of written technical materials
• Propose and facilitate meetings regarding documentation needs
• Maintain documentation library/archives
Qualifications and Education Requirements
The ideal candidate for this position will bring the following qualifications and characteristics:
• 3-5 years of technical writing and documentation experience
• At least two years of experience with Cisco network products
• Experience providing documentation for voice systems preferred
• Expert in Microsoft Office
• Ability to receive and maintain a DOJ Position of Trust (preference to candidates with existing clearances)
• B.A. or B.S. degree in related field
"
102,"The position requires working closely with training and management teams as well as subject matter experts. The candidate is responsible for writing and editing procedural documentation for the organization’s products and instructional guides. Ongoing management of these critical documents is essential in keeping the business unit compliant and productive. The candidate must have excellent research, organization and communication skills. This position requires the ability to translate technical data into easily understood text for internal and external users.
Primary Responsibilities
• Review and edit existing procedures to ensure easy to follow flow, text and proper grammatical use
• Work closely with subject matter experts while developing user guides, standards operating procedures and external communications
• Maintain corporate documentation policies while actively improving the BU documentation process
• Manage SharePoint sites, driving consistency and organization of BU documentation
• Manage multiple assignments simultaneously, while working independently and with other teams
• Meet deadlines and regularly communicate progress with stakeholders
• Assist training team with communication and content development
Key Result Areas:
• Develop and implement a strategy for review and editing all existing procedure documents and vendor guides
• Develop technical writing standards for proprietary vendor management system
• Develop standardized templates for contributors to use when submitting documentation projects
Qualifications:
• Minimum of 3 years experience in a technical writing related role
• Bachelors Degree in related studies: English, Technical Writing, Communication, Engineering
• Proficiency in the use of Microsoft Word/Excel/PowerPoint/Viso/Publisher, Adobe Acrobat Pro, Adobe FrameMaker preferred
• Demonstrated knowledge of commonly used concepts, practices and procedures within the field of technical writing
• Excellent verbal and written communication skills
• Training experience is a plus
• Must be flexible and have the ability to interact with all levels of the organization
• Must be a self-starter with the ability to work independently
• Knowledge of financial/mortgage business is a plus
• Solid analytical skills and attention for detail
"
103,"Job Description:
This Technical Writer & & Project Manager-BA(20-herm)
Position Features:
? The Technical Writer/business Analyst Role Works C
? Technical Writer ? 60%. Writes And Edits Complex T
? Develop And Write Instructions, Policy, And Proceded
? Great Pay to $0K
We looking for a Business Analyst as a primary role.
Immediate need for technical writer & & project managerba (20-herm) seeking the technical writer/business analyst role works c, technical writer ? 60%. writes and edits complex t and develop and write instructions, policy, and procedures. Other languages ? knowledge of other languages, es, strong problem solving and troubleshooting skills and proven experience communicating appropriately and will be keys to success in this dynamic, stable, high tech, Fortune 500 organization. Will be responsible for business analyst ? 40%. may act as a project manager, qualifications: bs in business or computer science and english language ? knowledge of the structure and for Construction - Industrial Facilities and Infrastructure company."
104,"Job Summary:
The contract Technical Writer/Project Manager prepares proposals by determining concept; gathering and formating
informa on; wri ng dra2s; obtaining approvals.
Essen al Func ons:
· Determines proposal concept by iden fying and clarifying opportuni es and needs; studying requests for proposal
(RFPs); a6ending strategy mee ngs.
· Meets proposal deadline by establishing priori es and target dates for informa on gathering, wri ng, review, and
approval; entering and monitoring tracking data; coordina ng requirements with contributors; contribu ng proposal
status informa on to review mee ngs; transmi1ng proposals.
· Gathers proposal informa on by iden fying sources of informa on; coordina ng submissions and collec ons;
iden fying and communica ng risks associated with proposals.
· Develops proposal by assembling informa on including project nature, objec ves/outcomes/deliverables,
implementa on, methods,  metable, staffing, budget, standards of performance, and evalua on; wri ng, revising, and
edi ng dra2s including execu ve summaries, conclusions, and organiza on creden als.
· Prepares presenta on by evalua ng text, graphics, and binding; coordina ng prin ng.
· Maintains quality results by using templates; following proposal-wri ng standards including readability, consistency,
and tone; maintaining proposal support databases.
· Obtains approvals by reviewing proposal with key opera onal and department leaders.
· Improves proposal-wri ng results by evalua ng and re-designing processes, approach, coordina on, and
boilerplate; implemen ng changes.
· Updates job knowledge by par cipa ng in educa onal opportuni es; maintaining personal networks.
· Accomplishes organiza on goals by accep ng ownership for accomplishing new and different requests; exploring opportuni es to add value to job accomplishments.
Qualifications:
· 5+ years experience in similar role
· Excep onal analy cal and problem solving abili es.
· Excep onal wri6en and verbal communica on skills.
· Proficient knowledge of Microso2 Office Suite.
· Experienced in graphic design, technical documenta on and layout skills
· Detail oriented
Educa on Requirements:
· Bachelors degree in Business Management, or related area"
106,"Essential Duties & Responsibilities:
• Technical Writer duties include creation of required business and system documents in adherence to appropriate standards during technical writing processes and projects.
• These documents could include Procedures, User manuals, Specifications and Training and Certifications.
• Duties also include working in all operation areas to understand how the manufacturing of Air filters, Cold Air Intake Systems and OE Exhaust systems are built and the ability to use ingenuity and creative thinking during the preparation of needed documents in an organized, consistent, professional manner; while remaining current in system development methodologies and while remaining compliant with regulations concerning the development of systems and system documents.
• Implementation of Quality Systems into all areas of Production.
o Responsible for preparation of audits from outside sources to maintain Customer Certifications. 
• Work with Life Cycle Analyst to insure vendor audits meet K&N’s Quality requirements.
• Working in all areas of production to help improve the overall quality of K&N products while remaining consistent with company standards.
Experience, Skills & Education:
• Experience Level: 4 -5 Years.
• Technical writing and end-user documentation experience.
• Previous ISO experience helpful.
• Previous Quality Control experience required.
• Knowledge of Microsoft Excel, Microsoft Word and Windows software is required
• Must be able to create and maintain spreadsheets and databases in Microsoft Excel.
Additional Qualities Necessary:
• Must be well organized and demonstrate ability to simultaneously handle multiple duties, prioritize, follow through on all tasks and projects, and meet pre-determined deadlines with limited supervision
• Ability to demonstrate excellent verbal and written communication skills with internal and external customers and in a 1-on-1 or team situation
• Consistently demonstrate a positive company image to K&N customers
"
107,"Our client, a well-known pharmaceutical organization is seeking an experience Technical Writer (Quality) to join their team.
Strong compensation and good work environment! This is a longer term contract position.
Summary:
• The Technical Writer designs, creates, revises and maintains technical documentation. Utilize SME's, design specifications, users, system manuals
• Interviews subject ma.er experts and the users of the processes as well as conduct research and have the ability to gather information to produce a clear concise document to the target audience
• Gathers information from existing process flow documents, equipment manuals and from subject matter experts.
• Draft SOPs and explain in simple language scientific and technical ideas that are difficult for the average reader to understand.
• Write the SOP in a concise, step-by-step, easy to read and follow format.
• Edit and format technical documents for business and consumers.
• Determine if a Supplement/Form or Work Instruction document is needed. WI contains much more detail than an SOP and is only created if very detailed instructions are needed.
• Develop work Instructions that contain clear and detailed instructions
• Communicate activities and results to the site leadership.
• Strong interpersonal and communication skills are also required as the individual must be able to work both with a team of SME & future user(s) and other authors to move process forward to completion.
"
108,"Experience developing, editing, and producing technical and graphic documentation for IT systems.
Experience should include producing documentation under Government contracts FDA Data Center Service Program supports the critical enterprise IT infrastructure to ensure the mission success of the Food and Drug Administration (FDA). It delivers an agile, business need driven agency-wide global computing platform that is efficient, effective, scalable, flexible, and reliable through technology modernization, standardization, ITIL guided service management practices, and delivering infrastructure as a utility service. The services areas in the Data Center Service Program include Data Center operations, network/server/storage/database/application server/Information Security engineering and maintenance, NOC and SOC operations, enterprise system monitoring and service management, application management, and facility management. All these functions are critical and must be delivered 24 by 7.
The Tech Writer key duties and responsibilities include:
Reviews and edits written and graphic technical specifications and materials, including system configuration, documentation, studies, reports and other presentation graphics. Ensures compliance with style and format standards, correct usage of
English, and overall structure and organization of material."
109,"Requires education/formal training
equivalent to the completion of an
Associate or Bachelor's degree in a
technical discipline and three or more years
progressive experience with aircraft and
related military systems. Hands-on
experience in aircraft flight and ground
operations, maintenance, and system
troubleshooting, and technical writing
experience in the development of technical
manuals and training documentation for
military aircraft systems. Specific
experience in operations and/or
maintenance of aircraft systems, such as
avionics, mechanical/engines, electrical/
electronic, RF, EO/IR, and weapons
systems. Knowledge of military
specifications for development of technical
manuals and related documents.
Demonstrated working knowledge of
computer-based tools in production of
technical documentation. Travel is required.

Desire a self-starter who functions with
minimum supervision. Knowledge of
Arbotext Epic Editor, Microsoft Office Suite,
Visio, Adobe Illustrator, Visio, and other
applications, including interactive manuals
and desktop publishing. Military training
experiences a plus. Preferable experience
divided between active duty military
assignments in flight operations and
maintenance squadrons, followed by
technical writing experience as a DoD
contractor and/or in the commercial
aviation sector. Applicants must be able to
obtain a security clearance."
110,"Job Summary
Researches, organizes, writes, edits and produces technical data to provide support to Proposal Managers and Capture Managers in the development of business proposals in response to public and private solicitations and requests for proposal
Principal Accountabilities 
• Writes technical copy for proposal development and various operations and maintenance manuals and technical publications
• Prepares written text and coordinates layout and organization of narrative and graphics incorporated into business proposals, manuals and other documents according to prepared outlines and specifications
• Researches available technical data including product information, operational concepts, technical approaches, drawings, design reports, equipment and test specifications in support of proposal development
• Researches, develops and writes technical content for technical and management documents as required for proposals and contracts.
• Ensures technical documentation is accurate, complete, meets editorial and departmental specifications and adheres to standards for quality, graphics, coverage, format and style.
• Creates graphic illustrations, charts, matrices, flow diagrams, and process flow charts for proposals that includes requests for graphic artists, write captions and introduce figures in text.
• Advises Business Process and Compliance Director and develop temporary writers.
• Trains and works with training team, technical writers and associates.
In addition to the above, the Lead position is responsible for:
• Creates and maintains past performance and resume database.
• Coordinates with subcontractors to ensure information meets company standards and RFP requirements.
• Reviews other proposal volumes to verify the accuracy of all references to company’s past performance.
• Responsible for Past Performance writers with the evaluation, correction, and editing of work.
• Outlining, creation, review, revising, and eventual publication of all Past Performance Volumes for all proposals created by the company.
• Works directly with proposal managers to create planning strategy.
• Manages the technical writing for large volume proposals.
• Leads team members for department to provide work direction and completion of assignments.
• Other duties as assigned.
Knowledge & Skills
• Demonstrate proficient in Microsoft applications.
• Various other software packages to include VISIO, Acrobat Professional, Microsoft Project, and PhotoShop.
• Ability to organize and prioritize multiple work assignments, work with little or no supervision and works well under pressure.
• Ability to work and train junior personnel to aid in their career growth.
• Proficient in English language to apply rules of grammar and spelling.
"
111,"Job Summary
Researches, organizes, writes, edits and produces technical data to provide support to Proposal Managers and Capture Managers in the development of business proposals in response to public and private solicitations and requests for proposal
Principal Accountabilities 
• Writes technical copy for proposal development and various operations and maintenance manuals and technical publications
• Prepares written text and coordinates layout and organization of narrative and graphics incorporated into business proposals, manuals and other documents according to prepared outlines and specifications
• Researches available technical data including product information, operational concepts, technical approaches, drawings, design reports, equipment and test specifications in support of proposal development
• Researches, develops and writes technical content for technical and management documents as required for proposals and contracts.
• Ensures technical documentation is accurate, complete, meets editorial and departmental specifications and adheres to standards for quality, graphics, coverage, format and style.
• Creates graphic illustrations, charts, matrices, flow diagrams, and process flow charts for proposals that includes requests for graphic artists, write captions and introduce figures in text.
• Advises Business Process and Compliance Director and develop temporary writers.
• Trains and works with training team, technical writers and associates.
In addition to the above, the Lead position is responsible for:
• Creates and maintains past performance and resume database.
• Coordinates with subcontractors to ensure information meets company standards and RFP requirements.
• Reviews other proposal volumes to verify the accuracy of all references to company’s past performance.
• Responsible for Past Performance writers with the evaluation, correction, and editing of work.
• Outlining, creation, review, revising, and eventual publication of all Past Performance Volumes for all proposals created by the company.
• Works directly with proposal managers to create planning strategy.
• Manages the technical writing for large volume proposals.
• Leads team members for department to provide work direction and completion of assignments.
• Other duties as assigned.
Knowledge & Skills
• Demonstrate proficient in Microsoft applications.
• Various other software packages to include VISIO, Acrobat Professional, Microsoft Project, and PhotoShop.
• Ability to organize and prioritize multiple work assignments, work with little or no supervision and works well under pressure.
• Ability to work and train junior personnel to aid in their career growth.
• Proficient in English language to apply rules of grammar and spelling.
"
114,"The Technical Writer is responsible for writing, publishing, maintaining and providing translation friendly high-quality, customer-focused technical content - including technical manuals, technical illustrations, on-line help, service bulletins, and other materials as needed to support Hypertherm's products.
Responsibilities:
• Collaborates with business partners to develop and manage a technical documentation plan for each project outlining deliverables, due dates and launch requirements. Arranges and manages all relationships (e.g. printers, DTP, translation), including quality reviews as required to meet project deliverables within established timelines to ensure an accurate delivery of technical publications to the customer.
• Develops written content, technical illustrations, and photos as required for projects. Obtains technical reviews from content owners and ensures the accuracy of revisions to provide customers with the highest quality technical materials.
• Adheres to and applies styles and formats established by the Technical Writing team as outlined in the technical writing style guide. Participates in continuous improvement of technical writing processes, boilerplates (e.g. safety, warranty) and systems (e.g. content management) to ensure quality, compliance and reliability of Hypertherm technical publications.
• Creates translation-friendly content, hands off that content and works with translation/DTP team to meet translation deadlines, collaborating to resolve any problems with the content that arise during the translation process to ensure publications meet international market needs.
Knowledge and Skills:
• Strong communication skills, including writing, editing, and proofreading
• Strong interpersonal skills; ability to integrate seamlessly into diverse teams
• Basic familiarity using authoring tools, such as Adobe FrameMaker, Robohelp, AuthorIT,
• Flare, Adobe Acrobat, CS5, and MS Office
• Ability to understand and interpret technical and technical data
• Ability to organize a wide variety of technical material
• Basic project management skills
• Use of PC and Mac platforms
• Knowledge of fonts and typefaces
"
115,"Researches, writes, edits, and proofreads technical data for use in documents or sections of documents
such as manuals, procedures and specifications. Ensures technical documentation is accurate, complete,
meets editorial and government specifications and adheres to standards for quality, graphics, coverage,
format, and style. Assists in establishing style guidelines and standards for texts and illustrations.
Excellent written communication skills.
Independently executes test scripts to ensure that quality software is provided for release to production.
May also write test scripts, under close supervision. Reviews requirements, specifications and
documentation to gain a thorough understanding of the programs and processes to be certified.
Provides or validates estimates for assigned tasks. Under close supervision, creates and modifies test
scripts to certify system changes. Develops test control databases. Maintains test databases and
ensures their integrity and currency. Distributes test data from control database to development staff to
satisfy adequate unit testing. Assists with configuration management tasks on a project (test scripts, source code control, coordination of requirement changes) as required.
May write trace-ability matrices and test reports. May perform minor program changes or develop software programs as required. Requires Bachelor's degree or equivalent, and zero to two years of
related experience.
Assist QA and development team in the testing and validation of software releases.
Requires Bachelor's degree (in related technical field) or equivalent, and zero to two years of related
(technical writing and copy editing) experience.
Experience in the use of: SQL Server Applications, Crystal Reports, MS Office, Adobe, Robo
Help, Jira, Confluence."
116,"POSITION SUMMARY
Investigates, analyzes, writes, and edits technical
documentation and related data, ensuring that publications meet all specifications and customer requirements. Provides guidance and direction to others. May provide library and technical research services.
ESSENTIAL FUNCTIONS
1. Prepares, writes, and edits all or portions of technical publications and related data by investigating drawings, wiring diagrams, schematics, parts lists, engineering hardware and software documentation, test reports, existing technical publications, company standards, and military and commercial specifications.
2. Ensures the technical accuracy, adequacy, and quality of technical publications by applying quality control
processes and checks during product development;
coordinating review of publication products with customers and other organizations; and classifying and tracking
discrepancies noted through the review process.
3. Enhances the ability of customers to understand complex systems by developing technical publications that describe concepts in easily understood formats.
4. Verifies that publications meet technical requirements and specifications, and resolves conflicts by working with customers and other organizations to ensure deliverables
comply with requirements.
5. Creates publications that meet customer schedule, cost, and technical requirements by developing detailed plans and procedures. May negotiate with the customer to integrate customer requirements with company standards and publishing capabilities.
6. Supports the technical accuracy of publications by
integrating the contributions of engineering and other
functions into technical writings.
7. Supports accuracy and timely completion of writing and editing assignments by providing clear direction to art and production personnel on the arrangement of technical material; and verifying technical accuracy of output.
8. Expedites effective use of the data preparation process for technical manuals by organizing and scheduling group work; instructing less experienced team members on the capabilities of computerized publishing systems; and providing guidance in the areas of format, content, and writing style.
9. Supports publication requirements of internal
organizations and external customers by identifying system requirements and providing technical advice.
10. May provide library and technical research services to meet the information needs of engineers and staff.
Conducts technical literature or bibliographic searches; analyzes, annotates and/or prepares abstracts; assists users to locate source documents; and provides guidance to users regarding reference sources, indexes, and internet resources.
11. May select, order, and catalog technical publications and other reference and/or multimedia materials and control periodical subscriptions and renewals. Maintains  and improves on information retrieval capabilities and systems.
12. Improves work processes and quality of services by implementing continuous improvement techniques to analyze processes and identify areas for improvement.
13. Enhances professional development by taking classes to increase knowledge of advanced computing technology.
14. Shares specialized knowledge with others. Contributes to team effort by accomplishing related results as needed.
Work assignments may include cross-functional or project team responsibilities (e.g. continuous improvement).
Considerable knowledge of commercial or military aerospace systems, assembly and test processes. Thorough knowledge of technical writing practices, computing systems, databases, graphics, and program applications. Knowledge of other related engineering and technical areas. May require in-depth knowledge of technical information resources, proficiency with library cataloging methods and systems, and the ability to research a variety of technical topics. Ability to read, analyze, and interpret engineering drawings, blueprints, charts, diagrams, and assembly/test procedures. Ability to clearly and effectively interpret technical information and prepare technical text to effectively communicate that information and comply with customer requirements. Ability to use standard business software applications and specialized database and research, and/or automated publishing and graphics tools. Ability to work on a variety of problems of considerable scope and complexity where analysis of the situation or data requires a review of identifiable factors and analysis of impact, and problem resolution requires thorough evaluation of alternatives. Ability to work within general work objectives regarding projects and team goals and use discretion in selecting procedures and techniques that should be applied. Ability to effectively communicate and present information to team members, team leaders, and top management. Ability to define problems, collect data, establish facts, and draw valid conclusions.
General understanding of, and ability to apply, continuous improvement methods. Ability to effectively demonstrate team member competencies and participate in goal-setting, performance feedback, and self-development activities.
While performing the duties of this job, the employee is required to walk, stand, and sit for extended periods of time. The employee frequently is required to use hands to operate a computer, perform manual tasks, and talk or hear. The employee is occasionally required to stand and walk. Specific vision abilities required by this job include close vision and color vision. Also expected of the employee is regular attendance, the ability to work cooperatively and professionally with others and members of
the public, and the ability to manage multiple tasks at once.
(The essential functions have been provided as examples of types of work performed by employees assigned to this job classification. The Company reserves the right to modify the work assignments and/or to make reasonable accommodations so that qualified employees can perform the essential functions of the job. The physical and mental
demands described above are representative of those
required to successfully perform the essential functions of this job.)"
117,"A Houston based technical writing company is seeking to employ SME writers with experience writing operating and maintenance procedures for gas plants.
Prior operations experience preferred.
Technical writers who can take a P&ID and write procedures are also sought."
119,"Technical Writer is needed to support a Validation NPS PET Part 11 project. Technical
writing will revolve around validation so any experience with process validation, or
experience with validations as a Quality Systems Engineer,Scientist,or Technician in an
FDA regulated industry such as Pharmaceutical or Medical Device is a big plus.
Responsibilities for the Technical Writer
Supports the process validation, equipment program, and process monitoring
activities.
Support the creation of the Validation Central Files and support development of re-validation schedule and validation files.
May perform environmental testing, laboratory testing, or process monitoring activities
Requirements for the Technical Writer
Must understand the Validation process and have experience with writing procedures/ reports and execution of laboratory test.
Degree or background with Life Sciences, Chemistry, Microbiology, Biology, Engineering Technology, or related science field and at least 3 years of relevant
work experience with process validation, or experience with validations as a Quality Systems Engineer/Scientist/or Technician in an FDA regulated industry (Pharmaceutical, Medical Device).
Understanding of one or more of the following areas: Facility Qualification, Equipment Qualification, Test Method Validation, Software Validation, or Process
Validations in the FDA regulated industry.
Must be proficient in Microsoft Word and Microsoft Excel and possess strong technical writing skills"
120,"Conduct research and interviews to gather information for documenting policy/procedure manuals and bulletins. Act as a liaison to Corporate
Compliance, Legal, Business Unit Leaders and other Subject Matter Experts to discuss flow of information, understandability and application of policies to
Standard Operating Guidelines. Make commendations for change by using discretion and independent judgment to eliminate company risk and legal exposure. Develop, write and interpret instructions and policy/procedure for the business groups being supported. Maintain and utilize the established writing style for logical and clear documentation.

Develop and write instructions, policy, and procedure documents in a timely manner (including manuals and bulletins).
Work with the management team to update/maintain current manuals in the established writing style with a goal of 6 – 8 weeks turn around time for updates.
Keep history files of work performed.
Work with Sr. Writer to coordinate publication of manuals/large projects (including hard copy and database distribution).
Project-manage documentation projects; Follow assigned projects to completion.
Gather information by conducting interviews with management and subject matter experts.
Act as a liaison to Sr. Writer, Corporate Compliance, Legal, Senior Management, Business Unit Leaders and other Subject Matter Experts to discuss flow of information, understandability and application of policies to Standard Operating Guidelines.
Make recommendations for change by using discretion and independent judgment to eliminate company risk and legal exposure. Peers edit the work
of other writers.
SELECTION CRITERIA
2+ years writing, editing or publishing experience preferred
Financial industry experience preferred
College degree or equivalent work experience"
121,"The Technical Writer/Tester role is to become a subject matter expert on the Grants.gov system, perform quality assurance testing, and develop written information about Grants.gov that aids in the development, use, and support of the system. Outputs will include test cases, test results, and web content & word documents to be read by both technical and non-technical personnel across all stakeholders.
Key Responsibilities:
• Work with project team and customers to identify Grants.gov processes and establish documentation needs for hardware and software.
• Collaborate with systems and development staff to collect and interpret technical information.
• Ensure final documents are usable and of high quality.
• Develop documentation project plans and timelines.
• Plan, design, research, write, and edit a range of content, including user guides
and manuals, technical specifications, training materials, and user policies for
both print and online media.
• Edit written documentation of development and other IT staff to create unified and consistent support documents.
• Establish, communicate, and maintain documentation standards, and provide training where required.
• Update and maintain required documentation.
• Create test cases
• Execute test cases, document test results, and create defects
Bachelors Degree in a Computer Science or related technical discipline, or the equivalent combination of education, technical certifications or training, or work experience. A background in technology is desirable.
2-5 years of directly related computer systems analysis and/or programming experience.
Basic Qualifications:
• Hands-on technical writing and editing experience, with specific experience in documenting information technology software and systems.
• Hands-on creating and executing test cases, documenting test results
• Knowledge of information gathering, planning, and organizing methods and principles.
• Experience with desktop publishing tools, including Microsoft Office 2007/2010
• Strong understanding of document formatting and presentation techniques.
Professional Skills:
• Exceptional written and oral communication skills.
• Superior attention to detail.
• Exceptional interpersonal skills, with a focus on rapport-building, listening, and
interviewing skills.
• Tact and courtesy
• Ability to conduct research into a wide range of computing issues as required.
• Ability to absorb and retain information quickly, specifically complex technical information.
• Ability to analyze target audience and to present ideas in user-friendly language.
• Highly self-motivated and directed.
• Proven analytical and problem-solving abilities.
• Ability to effectively prioritize and execute tasks in a high-pressure environment.
• Exceptional customer service orientation.
• Experience working in a team-oriented, collaborative environment.
• Ability to multi task
• Commitment to meeting deadlines
• Proficiency in Microsoft Office 2007 (Especially Outlook, Word, PowerPoint)
• Familiarity with SharePoint
• Comfortable working in a team environment"
122,"The UM Tissue Bank is currently seeking a Technical Writer. Responsible for creating and editing controlled documents for all departments in
the Tissue Bank. Ensure documents satisfy company policies, procedures and regulatory guidelines including current Good Manufacturing
Practices (cGMPs).Complete document change control to effectively track changes done to controlled documents. Identify areas for document
management process improvement and propose solutions. Meet assigned goals and timelines with limited supervision. Work in a cross
functional department environment to ensure the controlled documents accurately reflect the procedures defined by each department leader.
Practice company quality policies and procedures.
Associate’s Degree with a minimum of five years of experience in relevant field required. This position requires the skill to write objective and
direct procedures for the different activities carried out in the organization. The Technical Writer must have ability to prioritize assigned tasks
in a fast paced environment and ensure assigned tasks are completed in a timely manner. Any appropriate combination of relevant
education, certifications and/or work experience may be considered.
Discover all this and countless opportunities that reward your talent. The University of Miami, Miller School of Medicine is proud to offer those
who lead with us competitive salaries, medical and dental benefits, tuition remission, vacation, university paid holidays and much more. The
University of Miami is an Equal Opportunity/Affirmative Action Employer."
124,"Our client is seeking a Technical Writer to create technical documentation, knowledge
base articles and API / Service documentation for one or more of their products. ThIs long
term contract sits in Pasadena, CA.
Responsibilities:
Our client expects the candidate to work independently to gather information directly from
software developers, QA, and application support teams to update existing documentation
and create / consolidate technical design documents and specifications. Component-level
documentation and technical documentation does exist for a subset of the system, and
automated system reverse engineering utilities are being used to generate documentation
for some other sections. Leveraging these utilities, existing documentation and
discussions with Engineering staff, the writer should be prepared to gain in-depth product
knowledge through hands on experience.
In addition to typical technical specifications and documentation tasks, the Technical
Writer will be asked to do the following:
Walk through source code in the Visual Studio IDE
Be familiar with Perforce and GitHub source control tools
Work closely with the development team, attend regular SCRUM meetings
Review and suggest improvements to developer generated content in the form of
document and demos
Qualifications:
5-7 years in technical writing experience with an eye for details
A good understanding of programming concepts
Excellent written and verbal English language skills
Visual Studio, Perforce, Git familiarity
An ability to act as a writer, editor, and peer reviewer
Experience in the following is not required, but strongly desired:
Either educational or practical experience in Java, C#, SQL
Knowledge or experience with Financial Service and Products
Knowledge or experience working on Web Application, Web services and SQL backend
Knowledgeable with SOAP, Rest APIs
Proficiency in Visio or other graphical flow diagramming tools
Knowledge or experience with Agile SCRUM process"
125,"Qualifications:
CMMI experience
Must have experience developing and documenting quality review process
Document Quality Controls
Managed a CMMI process before"
126,"Our client (a large medical device manufacturer in San Diego) is currently seeking a
qualified Technical Writer with CMS experience.
Technical Writing is responsible for working with engineers, product managers and other
subject matter experts to develop technical product and process support documentation.
Is multi-skilled within own work area within an analytical / scientific method or operational
process area (e.g., material handling and management, logistics, manufacturing
production). Has thorough skills and techniques in multiple skill areas / processes /
methods. Maintains appropriate licenses / training / certifications, as needed. Applies
knowledge and skills to complete a variety of assignments; may act as a source of
technical expertise for others. Works within defined process procedures or
methodologies and may help determine methods and procedures on new assignments.
May have some informal team leader responsibilities and assist in training others on
SOPs and quality guidelines. Works with a minimal degree of supervision.
Qualifications
Successful candidate MUST have CMS experience; implementation of a CMS is a huge
plus. Experience utilizing SDL TriSoft CMS is also a plus.
Three years (minimum) experience with technical writing. MUST have Framemaker
experience.
SDL - TriSoft or Contenta experience is highly desired. MUST have DITA experience as
well."
127,"Description
• Plans, schedules, and coordinates the editing, proofreading, and production work
flow of those assigned. Provides both quick-fix and long-term solutions for work flow
problems. Assigns personnel to project or field assignments. Performs hands-on
production editing and proofreading when work volume exceeds staff resources.
• Guides, directs, and reviews the work of those assigned to ensure that results
will meet or exceed Company standards. Trains and evaluates newly hired and temporary
personnel in pertinent Company standards, publications operations, production methods,
and procedures.
• Assists Company, client, and authors/requesters with cost and time estimates,
production plans, delivery schedule compliance, and coordination with other Technical
Publications units.
• Assists in designing Company procedures and applications for the unit.
Coordinates with related technical groups to execute improvements in the application of
production techniques and procedures.
• Establishes and maintains reference library. Remains knowledgeable of current
technology and trends through trade journals, outside publications, and seminars.
• Maintains production and budget statistics.
• Completes additional duties as assigned.
Requirements
• AA degree in related field or equivalent preferred. In addition, 10+ years of
related experience is preferred. Knowledge is equivalent to that learned by attending a
general high school program plus 10+ years of similar type job experience or less
experience with a vocational certificate or an associate’s degree.
• Expert level administrative position responsible for performing complex and
varied work assignments that are highly specialized, requiring a deep understanding of
their specific area of expertise. Typically will support senior managers or executives, with
work involving frequent visibility to high level internal and external customers. May
coordinate departmental meetings and make travel arrangements, as needed. Positions
at this level may be required to perform involved mathematical calculations. May have
specific process or program coordination responsibilities assigned as part of the regular
work routine.
• Advanced general computer skills which may include the ability to: Create
queries and reports; complex formulas and functions - including pivot tables, graphs,
charts, import/export of data, basic v-lookups, building word tables, basic database
management and manipulation; creating Power Point presentations and Word document
communications from a ""blank page"". Advanced understanding and ability to teach others about comp a ny and department specific software applications, such as EMS. Accuracy
and attention to detail important. Ability to meet deadlines and manage priorities is
critical.
• Strong organizational skills as well as written and oral communication skills
required including some creativeness due to the diversity of information. Commitment to
customer service and ability to assist others in applying knowledge and understanding in
solving functional problems within area of expertise. Ability to maintain confidential
information critical. Routinely makes decisions that involve some independent judgment
to determine a course of action which is consistent with established functional policies
and goals covered only by general procedures; Supervision at this level is extremely
infrequent and is typically necessary only to understand departmental goals and work
objectives. Able to lead and/or train lesser seasoned individuals in daily work
assignments and performance oversight. Typically will interface with departmental staff,
middle management, and outside customers."
128,"Qualifications & Requirements:
Technical Writing experience in the Oil & Gas/EPC domain
Superior writing and editing skills
Ability to categorize, organize, and manage information
Ability to explain writing and editing decisions to non-writers
Excellent organizational and time management skills
Ability to research, gather information, interview
Ability to work under tight deadlines and on multiple projects 
Detail oriented
Proficiency in Microsoft Office and Adobe Acrobat Visio, Microsoft Project a plus"
